,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,symbol,name,area,industry,list_date,证券代码,证券名称,一级行业代码,一级行业名称,二级行业代码,二级行业名称,三级行业代码,三级行业名称,四级行业代码,四级行业名称,个股静态市盈率,个股滚动市盈率,个股市净率,个股股息率,is_up
3109,600315.SH,20250620,20.83,21.15,20.64,21.0,20.76,0.24,1.1561,113870.47,237615.309,600315,上海家化,上海,日用化工,20010315,600315,上海家化,30,主要消费,3030,家庭与个人用品,303010,家庭用品,30301010,家庭用品,-,-,2.23,1.15,True
3110,600316.SH,20250620,34.91,34.96,32.92,33.38,34.99,-1.61,-4.6013,158519.0,533114.017,600316,洪都航空,江西,航空,20001215,600316,洪都航空,20,工业,2010,航空航天与国防,201010,航空航天,20101010,航空,655.04,642.82,4.82,0.04,False
3111,600318.SH,20250620,8.6,8.64,8.44,8.44,8.58,-0.14,-1.6317,242833.35,206592.848,600318,新力金融,安徽,多元金融,20001208,600318,新力金融,40,金融,4020,其他金融,402010,其他金融服务,40201020,特殊金融服务,148.24,131.36,4.28,-,False
3112,600319.SH,20250620,5.65,5.69,5.56,5.61,5.63,-0.02,-0.3552,27175.0,15283.428,600319,亚星化学,山东,化工原料,20010326,600319,亚星化学,15,原材料,1510,化工,151030,化学原料,15103020,氯碱,-,-,4.47,-,False
3113,600320.SH,20250620,4.16,4.19,4.13,4.14,4.18,-0.04,-0.9569,264313.02,109837.943,600320,振华重工,上海,专用机械,20001221,600320,振华重工,20,工业,2040,机械制造,204020,专用机械,20402010,工程机械,41.87,36.09,1.38,1.18,False
3114,600322.SH,20250620,2.73,2.89,2.71,2.84,2.76,0.08,2.8986,439308.86,122856.269,600322,津投城开,天津,区域地产,20010910,600322,津投城开,60,房地产,6010,房地产,601010,房地产开发与园区,60101010,房地产开发,-,-,-,-,True
3115,600323.SH,20250620,24.78,24.9,24.58,24.7,24.9,-0.2,-0.8032,36411.38,90111.93,600323,瀚蓝环境,广东,环境保护,20001225,600323,瀚蓝环境,20,工业,2050,环保,205010,污染治理,20501010,固废处理,12.22,11.94,1.47,1.93,False
3116,600325.SH,20250620,4.75,4.78,4.72,4.74,4.75,-0.01,-0.2105,135781.8,64555.616,600325,华发股份,广东,区域地产,20040225,600325,华发股份,60,房地产,6010,房地产,601010,房地产开发与园区,60101010,房地产开发,13.89,16.66,0.65,9.87,False
3117,600326.SH,20250620,7.83,8.26,7.83,8.07,7.73,0.34,4.3984,965169.05,782545.524,600326,西藏天路,西藏,水泥,20010116,600326,西藏天路,15,原材料,1540,非金属材料,154010,建筑材料,15401010,水泥与混凝土,-,-,2.85,-,True
3118,600327.SH,20250620,4.56,4.59,4.54,4.56,4.56,0.0,0.0,87606.17,39963.58,600327,大东方,江苏,医疗保健,20020625,600327,大东方,35,医药卫生,3510,医疗,351020,医疗商业与服务,35102010,医疗服务,95.70,68.29,1.23,1.26,False
3119,600328.SH,20250620,7.94,7.94,7.44,7.5,7.23,0.27,3.7344,576838.89,438522.267,600328,中盐化工,内蒙,化工原料,20001222,600328,中盐化工,15,原材料,1510,化工,151030,化学原料,15103010,纯碱,20.58,22.66,0.88,1.69,True
3120,600329.SH,20250620,32.98,33.24,32.6,32.66,32.83,-0.17,-0.5178,40584.99,133228.025,600329,达仁堂,天津,中成药,20010606,600329,达仁堂,35,医药卫生,3520,医药,352030,中药,35203020,中成药,11.68,11.75,3.17,3.79,False
3121,600330.SH,20250620,6.9,7.0,6.87,6.89,6.88,0.01,0.1453,146608.4,101832.097,600330,天通股份,浙江,专用机械,20010118,600330,天通股份,45,信息技术,4520,电子,452040,电子化学品,45204010,电子化学品,98.43,94.56,1.09,1.44,True
3122,600331.SH,20250620,7.62,7.65,7.46,7.53,7.62,-0.09,-1.1811,205595.77,154902.636,600331,宏达股份,四川,农药化肥,20011220,600331,宏达股份,15,原材料,1510,化工,151010,农用化工,15101050,磷肥及磷化工,434.42,2773.43,43.98,-,False
3123,600332.SH,20250620,25.82,25.95,25.81,25.88,25.79,0.09,0.349,33889.45,87685.806,600332,白云山,广东,中成药,20010206,600332,白云山,35,医药卫生,3520,医药,352030,中药,35203020,中成药,15.34,16.12,1.15,4.29,True
3124,600333.SH,20250620,5.1,5.42,5.0,5.3,5.18,0.12,2.3166,626840.27,325673.628,600333,长春燃气,吉林,供气供热,20001211,600333,长春燃气,55,公用事业,5510,公用事业,551020,燃气,55102010,燃气,-,-,1.50,-,True
3125,600335.SH,20250620,6.11,6.16,6.09,6.11,6.11,0.0,0.0,60339.0,36934.98,600335,国机汽车,天津,汽车服务,20010305,600335,国机汽车,25,可选消费,2510,乘用车及零部件,251040,汽车经销商与汽车服务,25104010,汽车经销商,23.78,23.13,0.81,0.48,False
3126,600336.SH,20250620,6.6,6.63,6.45,6.5,6.49,0.01,0.1541,107011.0,69671.365,600336,澳柯玛,山东,家用电器,20001229,600336,澳柯玛,25,可选消费,2520,耐用消费品,252010,家用电器,25201010,白色家电,-,-,2.14,0.45,True
3127,600337.SH,20250620,2.08,2.11,2.05,2.06,2.07,-0.01,-0.4831,193012.0,40067.778,600337,美克家居,江西,家居用品,20001127,600337,美克家居,25,可选消费,2520,耐用消费品,252020,家居,25202010,家具,-,-,1.08,0.56,False
3128,600338.SH,20250620,10.11,10.28,10.08,10.13,10.12,0.01,0.0988,124961.0,127100.885,600338,西藏珠峰,西藏,铅锌,20001227,600338,西藏珠峰,15,原材料,1520,有色金属,152010,工业金属,15201030,铅锌,41.65,25.15,2.50,-,True
3129,600339.SH,20250620,3.47,3.47,3.38,3.4,3.54,-0.14,-3.9548,1012032.27,346097.901,600339,中油工程,新疆,石油开采,20001225,600339,中油工程,10,能源,1010,能源,101010,油气开采与油田服务,10101020,油田服务,29.43,31.84,0.70,1.22,False
3130,600340.SH,20250620,2.13,2.15,2.12,2.13,2.14,-0.01,-0.4673,465455.4,99261.234,600340,华夏幸福,河北,园区开发,20031230,600340,华夏幸福,60,房地产,6010,房地产,601010,房地产开发与园区,60101010,房地产开发,-,-,4.18,-,False
3131,600343.SH,20250620,11.11,11.18,10.94,10.98,11.17,-0.19,-1.701,101839.02,112260.116,600343,航天动力,陕西,机械基件,20030408,600343,航天动力,20,工业,2040,机械制造,204010,通用机械,20401030,气液机械,-,-,5.12,-,False
3132,600345.SH,20250620,24.49,24.7,24.13,24.39,24.55,-0.16,-0.6517,40629.0,99087.612,600345,长江通信,湖北,通信设备,20001222,600345,长江通信,50,通信服务,5020,通信设备及技术服务,502010,通信设备,50201010,通信终端设备及组件,47.78,44.27,2.32,0.32,False
3133,600346.SH,20250620,14.18,14.25,13.95,14.1,14.18,-0.08,-0.5642,184651.97,259655.3,600346,恒力石化,辽宁,石油加工,20010820,600346,恒力石化,15,原材料,1510,化工,151030,化学原料,15103050,其他化学原料,15.18,15.37,1.64,-,False
3134,600348.SH,20250620,6.66,6.78,6.65,6.73,6.66,0.07,1.0511,224390.49,151240.7,600348,华阳股份,山西,煤炭开采,20030821,600348,华阳股份,10,能源,1010,能源,101030,煤炭,10103010,煤炭,10.91,12.42,0.71,10.67,True
3135,600350.SH,20250620,11.05,11.16,11.04,11.12,11.09,0.03,0.2705,80783.36,89747.696,600350,山东高速,山东,路桥,20020318,600350,山东高速,20,工业,2070,交通运输,207020,交通基本设施,20702040,高速公路,17.07,16.87,1.25,3.73,True
3136,600351.SH,20250620,5.96,5.96,5.89,5.92,5.92,0.0,0.0,82782.0,49071.259,600351,亚宝药业,山西,中成药,20020926,600351,亚宝药业,35,医药卫生,3520,医药,352030,中药,35203020,中成药,17.91,18.29,1.48,4.83,False
3137,600352.SH,20250620,10.07,10.15,10.01,10.12,10.06,0.06,0.5964,193032.42,194925.223,600352,浙江龙盛,浙江,染料涂料,20030801,600352,浙江龙盛,15,原材料,1510,化工,151040,化学制品,15104030,印染化学品,16.75,15.25,0.98,1.91,True
3138,600353.SH,20250620,11.6,11.97,11.45,11.54,11.63,-0.09,-0.7739,831506.77,969118.271,600353,旭光电子,四川,元器件,20021120,600353,旭光电子,45,信息技术,4520,电子,452050,其他电子,45205010,其他电子,112.34,107.23,6.23,0.72,False
3139,600354.SH,20250620,6.04,6.1,6.02,6.03,6.02,0.01,0.1661,163660.26,99037.129,600354,敦煌种业,甘肃,种植业,20040115,600354,敦煌种业,30,主要消费,3020,农牧渔,302010,种植,30201020,种业,66.35,44.55,4.62,-,True
3140,600355.SH,20250620,2.83,2.94,2.83,2.85,2.85,0.0,0.0,172697.52,49900.195,600355,*ST精伦,湖北,专用机械,20020613,600355,*ST精伦,50,通信服务,5020,通信设备及技术服务,502010,通信设备,50201010,通信终端设备及组件,-,-,12.15,-,False
3141,600356.SH,20250620,7.6,7.68,7.59,7.64,7.6,0.04,0.5263,23240.0,17765.018,600356,恒丰纸业,黑龙江,造纸,20010419,600356,恒丰纸业,15,原材料,1550,造纸与包装,155010,容器与包装,15501020,纸材料包装,20.58,19.59,0.92,-,True
3142,600358.SH,20250620,6.61,6.69,6.4,6.48,6.62,-0.14,-2.1148,378075.06,246948.611,600358,ST联合,江西,广告包装,20000922,600358,ST联合,50,通信服务,5030,传媒,503010,营销与广告,50301010,数字营销,-,-,49.08,-,False
3143,600359.SH,20250620,7.18,7.18,6.93,6.96,7.18,-0.22,-3.0641,160174.18,112733.035,600359,新农开发,新疆,种植业,19990429,600359,新农开发,30,主要消费,3020,农牧渔,302010,种植,30201010,农产品,83.78,248.86,3.79,-,False
3144,600361.SH,20250620,3.71,3.76,3.71,3.74,3.73,0.01,0.2681,184449.85,68967.293,600361,创新新材,北京,铝,20011129,600361,创新新材,15,原材料,1520,有色金属,152010,工业金属,15201020,铝,15.77,17.03,1.45,1.90,True
3145,600362.SH,20250620,21.63,21.74,21.54,21.59,21.63,-0.04,-0.1849,91008.58,196923.01,600362,江西铜业,江西,铜,20020111,600362,江西铜业,15,原材料,1520,有色金属,152010,工业金属,15201010,铜,11.10,10.73,0.97,2.67,False
3146,600363.SH,20250620,59.01,59.68,57.58,57.86,57.7,0.16,0.2773,75879.16,441616.742,600363,联创光电,江西,元器件,20010329,600363,联创光电,45,信息技术,4520,电子,452030,光学光电子,45203020,LED,114.70,109.65,6.49,0.12,True
3147,600365.SH,20250620,3.37,3.39,3.28,3.36,3.37,-0.01,-0.2967,35712.0,11931.008,600365,ST通葡,吉林,互联网,20010115,600365,ST通葡,25,可选消费,2550,零售业,255040,互联网零售,25504010,互联网零售,-,-,5.09,-,False
3148,600366.SH,20250620,9.82,9.88,9.53,9.57,9.72,-0.15,-1.5432,1005074.01,972027.607,600366,宁波韵升,浙江,矿物制品,20001030,600366,宁波韵升,15,原材料,1520,有色金属,152030,稀有金属,15203010,稀土金属,128.88,92.33,2.07,0.45,False
3149,600367.SH,20250620,15.69,17.17,15.58,16.04,16.08,-0.04,-0.2488,722513.25,1178527.198,600367,红星发展,贵州,化工原料,20010320,600367,红星发展,15,原材料,1510,化工,151030,化学原料,15103030,无机盐,55.87,44.42,2.06,0.14,False
3150,600368.SH,20250620,4.2,4.21,4.17,4.17,4.18,-0.01,-0.2392,132793.44,55612.746,600368,五洲交通,广西,路桥,20001221,600368,五洲交通,20,工业,2070,交通运输,207020,交通基本设施,20702040,高速公路,10.01,10.26,0.99,1.90,False
3151,600369.SH,20250620,4.14,4.17,4.13,4.13,4.14,-0.01,-0.2415,181820.33,75415.698,600369,西南证券,重庆,证券,20010109,600369,西南证券,40,金融,4030,资本市场,403010,证券公司,40301010,证券公司,40.19,39.29,1.08,1.30,False
3152,600370.SH,20250620,1.85,1.87,1.83,1.84,1.85,-0.01,-0.5405,134311.0,24815.459,600370,三房巷,江苏,化工原料,20030306,600370,三房巷,15,原材料,1550,造纸与包装,155010,容器与包装,15501010,金属、玻璃与塑料包装,-,-,1.35,-,False
3153,600371.SH,20250620,8.71,8.79,8.63,8.65,8.71,-0.06,-0.6889,44162.2,38451.903,600371,万向德农,黑龙江,种植业,20020916,600371,万向德农,30,主要消费,3020,农牧渔,302010,种植,30201020,种业,50.65,65.44,4.47,2.20,False
3154,600372.SH,20250620,11.35,11.38,11.21,11.24,11.38,-0.14,-1.2302,160693.29,181421.648,600372,中航机载,北京,航空,20010706,600372,中航机载,20,工业,2010,航空航天与国防,201010,航空航天,20101010,航空,53.52,81.02,1.49,1.09,False
3155,600373.SH,20250620,10.25,10.26,10.08,10.08,10.25,-0.17,-1.6585,70819.45,71707.602,600373,中文传媒,江西,出版业,20020304,600373,中文传媒,50,通信服务,5030,传媒,503020,文化娱乐,50302030,出版,19.15,22.25,0.79,7.40,False
3156,600375.SH,20250620,6.65,6.71,6.5,6.55,6.66,-0.11,-1.6517,196503.63,129268.525,600375,汉马科技,安徽,汽车整车,20030401,600375,汉马科技,20,工业,2040,机械制造,204030,交通运输设备,20403030,商用车,68.62,45.97,3.26,-,False
3157,600376.SH,20250620,2.32,2.35,2.3,2.32,2.32,0.0,0.0,102207.0,23745.787,600376,首开股份,北京,区域地产,20010312,600376,首开股份,60,房地产,6010,房地产,601010,房地产开发与园区,60101010,房地产开发,-,-,0.49,-,False
3158,600377.SH,20250620,15.74,16.08,15.72,16.0,15.78,0.22,1.3942,71935.98,114636.529,600377,宁沪高速,江苏,路桥,20010116,600377,宁沪高速,20,工业,2070,交通运输,207020,交通基本设施,20702040,高速公路,16.35,16.47,2.04,2.93,True
3159,600378.SH,20250620,25.79,26.7,25.54,26.4,25.18,1.22,4.8451,154878.76,406669.465,600378,昊华科技,四川,化工原料,20010111,600378,昊华科技,15,原材料,1510,化工,151040,化学制品,15104040,氟化工,30.20,29.70,1.84,0.99,True
3160,600379.SH,20250620,10.87,10.88,10.48,10.49,10.96,-0.47,-4.2883,120357.84,128204.325,600379,宝光股份,陕西,电气设备,20020116,600379,宝光股份,20,工业,2030,电力设备,203020,电网设备,20302020,输变电设备,39.14,38.04,4.59,1.20,False
3161,600380.SH,20250620,10.96,11.0,10.89,10.92,10.96,-0.04,-0.365,118296.24,129393.43,600380,健康元,深圳,化学制药,20010608,600380,健康元,35,医药卫生,3520,医药,352020,化学药,35202020,药品制剂,15.38,15.43,1.46,1.58,False
3162,600381.SH,20250620,4.55,4.61,4.45,4.53,4.6,-0.07,-1.5217,66899.14,30177.287,600381,*ST春天,青海,医疗保健,20010508,600381,*ST春天,30,主要消费,3010,食品、饮料与烟草,301030,食品,30103050,其他食品,-,-,2.77,-,False
3163,600382.SH,20250620,5.21,5.28,5.21,5.23,5.19,0.04,0.7707,72028.51,37759.857,600382,广东明珠,广东,普钢,20010118,600382,广东明珠,15,原材料,1530,钢铁,153010,钢铁,15301030,其他钢铁,687.16,150.13,1.38,3.35,True
3164,600383.SH,20250620,3.6,3.64,3.58,3.6,3.6,0.0,0.0,448023.01,161666.76,600383,金地集团,深圳,全国地产,20010412,600383,金地集团,60,房地产,6010,房地产,601010,房地产开发与园区,60101010,房地产开发,-,-,0.28,0.54,False
3165,600386.SH,20250620,4.35,4.39,4.29,4.31,4.35,-0.04,-0.9195,79661.0,34488.587,600386,北巴传媒,北京,汽车服务,20010216,600386,北巴传媒,25,可选消费,2510,乘用车及零部件,251040,汽车经销商与汽车服务,25104010,汽车经销商,177.16,191.66,2.08,0.44,False
3166,600387.SH,20250620,0.83,0.88,0.83,0.85,0.84,0.01,1.1905,158783.32,13558.645,600387,退海越,,,20040218,600387,*ST海越,10,能源,1010,能源,101020,石油与天然气,10102040,油气流通及其他,-,-,0.25,-,True
3167,600388.SH,20250620,11.71,11.83,11.68,11.68,11.77,-0.09,-0.7647,56510.0,66258.108,600388,龙净环保,福建,环境保护,20001229,600388,龙净环保,20,工业,2050,环保,205010,污染治理,20501030,烟气治理,18.02,18.32,1.44,2.38,False
3168,600389.SH,20250620,18.33,18.42,18.11,18.24,18.31,-0.07,-0.3823,35499.4,64741.801,600389,江山股份,江苏,农药化肥,20010110,600389,江山股份,15,原材料,1510,化工,151010,农用化工,15101040,农药,36.81,27.75,2.13,1.04,False
3169,600390.SH,20250620,5.31,5.34,5.28,5.3,5.32,-0.02,-0.3759,233840.0,124093.068,600390,五矿资本,湖南,多元金融,20010115,600390,五矿资本,40,金融,4020,其他金融,402010,其他金融服务,40201030,其他综合性金融服务,48.23,102.29,0.47,2.82,False
3170,600391.SH,20250620,24.5,24.85,24.36,24.43,24.76,-0.33,-1.3328,84947.43,208624.125,600391,航发科技,四川,航空,20011212,600391,航发科技,20,工业,2010,航空航天与国防,201010,航空航天,20101010,航空,123.81,114.30,5.11,-,False
3171,600392.SH,20250620,13.03,13.18,12.88,12.91,13.02,-0.11,-0.8449,402858.1,523880.826,600392,盛和资源,四川,小金属,20030529,600392,盛和资源,15,原材料,1520,有色金属,152030,稀有金属,15203010,稀土金属,113.19,39.68,2.43,0.52,False
3172,600395.SH,20250620,4.51,4.54,4.51,4.52,4.52,0.0,0.0,71345.0,32276.762,600395,盘江股份,贵州,煤炭开采,20010531,600395,盘江股份,10,能源,1010,能源,101030,煤炭,10103020,焦炭,93.77,-,0.94,6.15,False
3173,600396.SH,20250620,2.94,2.96,2.88,2.89,2.95,-0.06,-2.0339,275510.0,80319.477,600396,华电辽能,辽宁,火力发电,20010328,600396,华电辽能,55,公用事业,5510,公用事业,551010,电力及电网,55101010,火电,53.36,42.59,3.05,-,False
3174,600397.SH,20250620,5.96,6.21,5.88,5.99,5.92,0.07,1.1824,428864.0,259527.737,600397,安源煤业,江西,煤炭开采,20020702,600397,安源煤业,10,能源,1010,能源,101030,煤炭,10103010,煤炭,-,-,51.37,-,True
3175,600398.SH,20250620,6.91,7.04,6.87,6.98,6.91,0.07,1.013,223192.13,155779.32,600398,海澜之家,江苏,服饰,20001228,600398,海澜之家,25,可选消费,2530,纺织服装与珠宝,253010,纺织服装,25301020,服装,16.11,15.76,1.94,10.91,True
3176,600399.SH,20250620,5.0,5.02,4.97,4.98,5.0,-0.02,-0.4,169249.4,84406.174,600399,抚顺特钢,辽宁,特种钢,20001229,600399,抚顺特钢,15,原材料,1530,钢铁,153010,钢铁,15301020,特钢,88.64,-,1.59,1.12,False
3177,600400.SH,20250620,2.12,2.15,2.11,2.13,2.13,0.0,0.0,137559.91,29412.802,600400,红豆股份,江苏,服饰,20010108,600400,红豆股份,25,可选消费,2530,纺织服装与珠宝,253010,纺织服装,25301020,服装,-,-,2.00,0.91,False
3178,600403.SH,20250620,3.73,3.76,3.68,3.69,3.72,-0.03,-0.8065,145265.99,53956.026,600403,大有能源,河南,煤炭开采,20031009,600403,大有能源,10,能源,1010,能源,101030,煤炭,10103010,煤炭,-,-,1.75,-,False
3179,600405.SH,20250620,5.11,5.22,5.02,5.13,5.09,0.04,0.7859,485545.88,248571.795,600405,动力源,北京,电气设备,20040401,600405,动力源,20,工业,2030,电力设备,203030,储能设备,20303030,其他储能设备,-,-,9.17,-,True
3180,600406.SH,20250620,22.61,22.93,22.49,22.82,22.48,0.34,1.5125,295901.75,672870.638,600406,国电南瑞,江苏,电气设备,20031016,600406,国电南瑞,20,工业,2030,电力设备,203020,电网设备,20302010,电网自动化,23.62,23.36,3.59,3.01,True
3181,600408.SH,20250620,2.05,2.06,1.98,1.98,2.04,-0.06,-2.9412,215220.0,43338.614,600408,安泰集团,山西,焦炭加工,20030212,600408,安泰集团,15,原材料,1530,钢铁,153010,钢铁,15301010,普钢,-,-,1.40,-,False
3182,600409.SH,20250620,4.83,4.85,4.81,4.81,4.82,-0.01,-0.2075,79252.02,38285.221,600409,三友化工,河北,化纤,20030618,600409,三友化工,15,原材料,1510,化工,151020,化学纤维,15102020,粘胶,20.06,24.90,0.72,1.71,False
3183,600410.SH,20250620,8.98,9.0,8.7,8.73,8.97,-0.24,-2.6756,520995.0,458512.669,600410,华胜天成,北京,软件服务,20040427,600410,华胜天成,45,信息技术,4510,计算机,451020,信息技术服务,45102010,系统集成服务,409.11,28.97,2.17,-,False
3184,600415.SH,20250620,19.46,19.5,18.7,18.94,19.47,-0.53,-2.7221,574734.72,1092013.355,600415,小商品城,浙江,商品城,20020509,600415,小商品城,20,工业,2060,商业服务与用品,206010,商业服务与用品,20601020,市场服务,34.43,33.45,4.97,1.04,False
3185,600416.SH,20250620,11.39,11.52,11.23,11.3,11.42,-0.12,-1.0508,141310.0,160169.464,600416,湘电股份,湖南,电气设备,20020718,600416,湘电股份,20,工业,2040,机械制造,204010,通用机械,20401040,电动机与工控自动化,61.76,63.80,2.04,-,False
3186,600418.SH,20250620,41.65,42.0,40.99,41.35,41.63,-0.28,-0.6726,384412.13,1592886.624,600418,江淮汽车,安徽,汽车整车,20010824,600418,江淮汽车,20,工业,2040,机械制造,204030,交通运输设备,20403030,商用车,-,-,8.38,0.05,False
3187,600419.SH,20250620,9.68,9.79,9.66,9.75,9.71,0.04,0.4119,35510.0,34569.99,600419,天润乳业,新疆,乳制品,20010628,600419,天润乳业,30,主要消费,3010,食品、饮料与烟草,301030,食品,30103030,乳制品,73.92,-,1.38,1.33,True
